Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
760,2014-09-25,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,14,13,NA
760,2014-09-29,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,14,15,NA
760,2014-10-03,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,14,26,NA
760,2014-10-08,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,6,15,28,NA
760,2014-10-11,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,13,33,NA
760,2014-10-15,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,6,16,26,NA
760,2014-10-18,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,14,35,NA
760,2014-10-23,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,14,33,NA
760,2014-10-27,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,6,16,35,NA
760,2014-10-30,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,15,31,NA
760,2014-11-03,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,14,34,NA
760,2014-11-07,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,15,33,NA
760,2014-11-11,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,14,37,NA
760,2014-11-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,6,16,40,NA
760,2014-11-18,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,15,37,NA
760,2014-11-21,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,7,20,40,NA
760,2014-11-25,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,7,20,40,NA
760,2014-11-28,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,5,13,27,NA
760,2014-12-02,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,7,19,45,NA
760,2014-12-05,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,22,51,NA
760,2014-12-09,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,20,55,NA
760,2014-12-12,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,20,58,NA
760,2014-12-16,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,19,34,NA
760,2014-12-19,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,21,44,NA
760,2014-12-23,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,7,19,46,NA
760,2014-12-27,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,7,18,50,NA
760,2014-12-31,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,6,17,44,NA
306,2014-01-02,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,27,36,NA
306,2014-01-06,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",20,38,47,NA
306,2014-01-09,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,39,NA
306,2014-01-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,44,NA
306,2014-01-20,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,48,NA
306,2014-01-23,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,24,53,NA
306,2014-01-27,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,24,36,NA
306,2014-01-30,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,16,26,NA
306,2014-02-03,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,24,49,NA
306,2014-02-06,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,21,46,NA
306,2014-02-10,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,21,39,NA
306,2014-02-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,27,NA
306,2014-02-17,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,23,54,NA
306,2014-02-20,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",25,26,38,NA
306,2014-02-24,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,24,33,NA
306,2014-02-27,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,22,37,NA
306,2014-03-03,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,39,56,NA
306,2014-03-06,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,20,32,NA
306,2014-03-10,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,23,38,NA
306,2014-03-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,23,40,NA
306,2014-03-17,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,32,35,NA
306,2014-03-20,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,41,NA
306,2014-03-24,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,26,43,NA
306,2014-03-27,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,43,30,NA
306,2014-04-03,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",19,34,52,NA
306,2014-04-07,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,38,39,NA
306,2014-04-10,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,49,36,NA
306,2014-04-17,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,32,44,NA
306,2014-04-21,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,27,47,NA
306,2014-04-28,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,28,58,NA
306,2014-05-05,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,35,17,NA
306,2014-05-08,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,36,25,NA
306,2014-05-12,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,27,35,NA
306,2014-05-15,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,45,NA
306,2014-05-19,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,35,30,NA
306,2014-05-22,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,23,33,NA
306,2014-05-26,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,29,36,NA
306,2014-05-29,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,24,33,NA
306,2014-06-02,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,23,18,NA
306,2014-06-05,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,23,41,NA
306,2014-06-09,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,27,NA
306,2014-06-12,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,17,49,NA
306,2014-06-16,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,55,NA
306,2014-06-19,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,39,199,NA
306,2014-06-23,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,75,NA
306,2014-06-26,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,25,78,NA
306,2014-06-30,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,29,55,NA
306,2014-07-03,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,25,34,NA
306,2014-07-07,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,23,43,NA
306,2014-07-10,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,28,NA
306,2014-07-14,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,22,38,NA
306,2014-07-17,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,25,56,NA
306,2014-07-21,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,33,63,NA
306,2014-07-24,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,25,62,NA
306,2014-07-28,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,27,43,NA
306,2014-07-31,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,27,42,NA
306,2014-08-04,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,37,46,NA
306,2014-08-07,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,29,42,NA
306,2014-08-11,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,28,26,NA
306,2014-08-14,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,32,34,NA
306,2014-08-18,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,25,33,NA
306,2014-08-21,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,28,60,NA
306,2014-08-25,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,31,29,NA
306,2014-08-28,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,29,66,NA
306,2014-09-01,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,69,NA
306,2014-09-04,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,17,65,NA
306,2014-09-08,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,19,70,NA
306,2014-09-11,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,51,NA
306,2014-09-15,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,40,NA
306,2014-09-18,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,53,NA
306,2014-09-22,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,27,NA
306,2014-09-25,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,32,NA
306,2014-09-29,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,12,24,NA
306,2014-10-09,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,43,NA
306,2014-10-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,33,NA
306,2014-10-16,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,17,35,NA
306,2014-10-20,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,44,NA
306,2014-10-23,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,52,NA
306,2014-10-27,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,27,59,NA
306,2014-10-30,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,23,71,NA
306,2014-11-03,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,33,NA
306,2014-11-06,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,22,54,NA
306,2014-11-10,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,20,59,NA
306,2014-11-13,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,17,39,NA
306,2014-11-17,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,26,71,NA
306,2014-11-20,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,19,49,NA
306,2014-11-24,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,29,78,NA
306,2014-11-27,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,37,86,NA
306,2014-12-01,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,23,43,NA
306,2014-12-04,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,21,62,NA
306,2014-12-08,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,50,NA
306,2014-12-11,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,19,58,NA
306,2014-12-15,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,20,49,NA
306,2014-12-18,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,28,NA
306,2014-12-22,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,22,46,NA
306,2014-12-29,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,23,45,NA
307,2014-01-04,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,19,23,NA
307,2014-01-08,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,17,22,NA
307,2014-01-11,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,19,21,NA
307,2014-01-18,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,21,44,NA
307,2014-01-22,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,22,53,NA
307,2014-01-25,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,21,56,NA
307,2014-01-29,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,14,18,NA
307,2014-02-01,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,20,17,NA
307,2014-02-05,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,25,32,NA
307,2014-02-08,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,22,25,NA
307,2014-02-12,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,21,22,NA
307,2014-02-15,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,22,29,NA
307,2014-02-19,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,22,37,19,NA
307,2014-02-22,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,22,38,NA
307,2014-02-26,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,20,20,NA
307,2014-03-01,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,19,23,NA
307,2014-03-05,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,18,34,NA
307,2014-03-08,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,18,40,32,NA
307,2014-03-12,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,20,25,NA
307,2014-03-15,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,21,24,NA
307,2014-03-19,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,47,21,NA
307,2014-03-22,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,38,14,NA
307,2014-03-26,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,49,19,NA
307,2014-03-29,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,24,22,NA
307,2014-04-02,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,19,55,34,NA
307,2014-04-05,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,21,51,30,NA
307,2014-04-09,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,48,29,NA
307,2014-04-12,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,23,22,NA
307,2014-04-16,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,33,80,NA
307,2014-04-19,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,71,33,NA
307,2014-04-23,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,16,53,23,NA
307,2014-04-26,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,49,76,NA
307,2014-04-30,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,17,31,47,NA
307,2014-05-03,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,37,27,NA
307,2014-05-07,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,21,19,NA
307,2014-05-10,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,32,55,NA
307,2014-05-17,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,23,28,NA
307,2014-05-21,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,23,39,NA
307,2014-05-24,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15,19,56,NA
307,2014-05-28,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,22,59,NA
307,2014-05-31,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,23,51,NA
307,2014-06-04,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,33,65,NA
307,2014-06-07,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,28,43,NA
307,2014-06-11,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,14,20,66,NA
